,item,related,confidence,lift
411,['citrus fruit'],['sausage'],0.13636363636363635,1.4514462809917354
412,['shopping bags'],['citrus fruit'],0.09907120743034056,1.1970089988665842
413,['citrus fruit'],['shopping bags'],0.11793611793611794,1.1970089988665842
414,['soda'],['citrus fruit'],0.07346938775510205,0.8876798876798876
415,['citrus fruit'],['soda'],0.1547911547911548,0.8876798876798876
416,['tropical fruit'],['citrus fruit'],0.18992248062015504,2.294702207492905
417,['citrus fruit'],['tropical fruit'],0.24078624078624078,2.294702207492905
418,['whipped/sour cream'],['citrus fruit'],0.15177304964539007,1.8337689720668444
419,['citrus fruit'],['whipped/sour cream'],0.13144963144963145,1.8337689720668444
420,['whole milk'],['citrus fruit'],0.1193792280143255,1.4423767905662055
421,['citrus fruit'],['whole milk'],0.36855036855036855,1.4423767905662055
422,['yogurt'],['citrus fruit'],0.1552478134110787,1.8757521436092863
423,['citrus fruit'],['yogurt'],0.2616707616707617,1.8757521436092863
424,['frankfurter'],['coffee'],0.08620689655172414,1.484842079835739
425,['coffee'],['frankfurter'],0.08756567425569177,1.484842079835739
426,['fruit/vegetable juice'],['coffee'],0.0829817158931083,1.4292910259347111
427,['coffee'],['fruit/vegetable juice'],0.10332749562171628,1.4292910259347111
428,['other vegetables'],['coffee'],0.06936416184971098,1.194739985625057
429,['coffee'],['other vegetables'],0.23117338003502627,1.194739985625057
430,['pastry'],['coffee'],0.07771428571428571,1.3385639229422066
431,['coffee'],['pastry'],0.1190893169877408,1.3385639229422066
432,['pip fruit'],['coffee'],0.0913978494623656,1.5742519255032674
433,['coffee'],['pip fruit'],0.1190893169877408,1.5742519255032674
434,['rolls/buns'],['coffee'],0.05970149253731343,1.028308544841467
435,['coffee'],['rolls/buns'],0.18914185639229422,1.028308544841467
436,['root vegetables'],['coffee'],0.06716417910447761,1.1568471129466502
437,['coffee'],['root vegetables'],0.12609457092819615,1.1568471129466502
438,['sausage'],['coffee'],0.0735930735930736,1.2675794724831502
439,['coffee'],['sausage'],0.1190893169877408,1.2675794724831502
440,['shopping bags'],['coffee'],0.09494324045407637,1.6353183360172348
441,['coffee'],['shopping bags'],0.16112084063047286,1.6353183360172348
442,['soda'],['coffee'],0.05714285714285714,0.9842381786339756
443,['coffee'],['soda'],0.17162872154115585,0.9842381786339756
444,['tropical fruit'],['coffee'],0.06782945736434108,1.1683059775451743
445,['coffee'],['tropical fruit'],0.12259194395796848,1.1683059775451743
446,['whipped/sour cream'],['coffee'],0.0851063829787234,1.465886649029325
447,['coffee'],['whipped/sour cream'],0.10507880910683012,1.465886649029325
448,['whole milk'],['coffee'],0.07321925984878631,1.2611408417037013
449,['coffee'],['whole milk'],0.3222416812609457,1.2611408417037013
450,['yogurt'],['coffee'],0.06997084548104957,1.2051896064905823
451,['coffee'],['yogurt'],0.1681260945709282,1.2051896064905823
452,['curd'],['cream cheese'],0.09541984732824428,2.40629281659816
453,['cream cheese'],['curd'],0.1282051282051282,2.40629281659816
454,['domestic eggs'],['cream cheese'],0.08012820512820513,2.020668967784352
455,['cream cheese'],['domestic eggs'],0.1282051282051282,2.020668967784352
456,['fruit/vegetable juice'],['cream cheese'],0.07876230661040788,1.9862238090086193
457,['cream cheese'],['fruit/vegetable juice'],0.14358974358974358,1.9862238090086193
458,['other vegetables'],['cream cheese'],0.07094062007356805,1.7889769190347224
459,['cream cheese'],['other vegetables'],0.34615384615384615,1.7889769190347224
460,['pip fruit'],['cream cheese'],0.08064516129032258,2.033705541770058
461,['cream cheese'],['pip fruit'],0.15384615384615385,2.033705541770058
462,['rolls/buns'],['cream cheese'],0.054173576561636266,1.3661464755992119
463,['cream cheese'],['rolls/buns'],0.2512820512820513,1.3661464755992119
464,['root vegetables'],['cream cheese'],0.06902985074626866,1.7407912361270572
465,['cream cheese'],['root vegetables'],0.18974358974358974,1.7407912361270572
466,['sausage'],['cream cheese'],0.05952380952380952,1.501068376068376
467,['cream cheese'],['sausage'],0.14102564102564102,1.501068376068376
468,['shopping bags'],['cream cheese'],0.05675954592363261,1.4313593183562223
469,['cream cheese'],['shopping bags'],0.14102564102564102,1.4313593183562223
470,['soda'],['cream cheese'],0.03906705539358601,0.9851909994767136
471,['cream cheese'],['soda'],0.1717948717948718,0.9851909994767136
472,['tropical fruit'],['cream cheese'],0.0687984496124031,1.7349557741999604
473,['cream cheese'],['tropical fruit'],0.18205128205128204,1.7349557741999604
474,['whipped/sour cream'],['cream cheese'],0.08936170212765958,2.253518821603928
475,['cream cheese'],['whipped/sour cream'],0.16153846153846155,2.253518821603928
476,['whole milk'],['cream cheese'],0.06446478312773578,1.6256695950289264
477,['cream cheese'],['whole milk'],0.4153846153846154,1.6256695950289264
478,['yogurt'],['cream cheese'],0.08892128279883382,2.242412349555207
479,['cream cheese'],['yogurt'],0.3128205128205128,2.242412349555207
480,['dessert'],['curd'],0.13972602739726028,2.622529540939036
481,['curd'],['dessert'],0.09732824427480916,2.622529540939036
482,['domestic eggs'],['curd'],0.10256410256410256,1.925034253278528
483,['curd'],['domestic eggs'],0.12213740458015267,1.925034253278528
484,['margarine'],['curd'],0.1076388888888889,2.0202833439355388
485,['curd'],['margarine'],0.1183206106870229,2.0202833439355388
486,['newspapers'],['curd'],0.07133757961783439,1.3389410220255749
487,['curd'],['newspapers'],0.10687022900763359,1.3389410220255749
488,['other vegetables'],['curd'],0.08880714661061481,1.666828791823276
489,['curd'],['other vegetables'],0.32251908396946566,1.666828791823276
490,['pastry'],['curd'],0.08457142857142858,1.5873282442748091
491,['curd'],['pastry'],0.14122137404580154,1.5873282442748091
492,['pip fruit'],['curd'],0.10349462365591398,1.9424992817860953
493,['curd'],['pip fruit'],0.14694656488549618,1.9424992817860953
494,['rolls/buns'],['curd'],0.05472636815920398,1.0271637993239908
495,['curd'],['rolls/buns'],0.18893129770992367,1.0271637993239908
496,['root vegetables'],['curd'],0.09981343283582089,1.873406702176142
497,['curd'],['root vegetables'],0.20419847328244276,1.873406702176142
498,['sausage'],['curd'],0.08116883116883117,1.5234646079111729
499,['curd'],['sausage'],0.1431297709923664,1.5234646079111729
500,['shopping bags'],['curd'],0.054695562435500514,1.0265856041090602
501,['curd'],['shopping bags'],0.10114503816793893,1.0265856041090602
502,['soda'],['curd'],0.04664723032069971,0.8755257828322169
503,['curd'],['soda'],0.15267175572519084,0.8755257828322169
504,['tropical fruit'],['curd'],0.09786821705426356,1.836896783833363
505,['curd'],['tropical fruit'],0.19274809160305342,1.836896783833363
506,['whipped/sour cream'],['curd'],0.14609929078014183,2.7421498565318605
507,['curd'],['whipped/sour cream'],0.1965648854961832,2.7421498565318605
508,['whole milk'],['curd'],0.10226820533227218,1.9194805332879712
509,['curd'],['whole milk'],0.4904580152671756,1.9194805332879712
510,['yogurt'],['curd'],0.1239067055393586,2.325615360648076
511,['curd'],['yogurt'],0.3244274809160305,2.325615360648076
512,['fruit/vegetable juice'],['dessert'],0.0829817158931083,2.2359593857773157
513,['dessert'],['fruit/vegetable juice'],0.16164383561643836,2.2359593857773157
514,['other vegetables'],['dessert'],0.05990541250656858,1.6141636493208273
515,['dessert'],['other vegetables'],0.31232876712328766,1.6141636493208273
516,['pastry'],['dessert'],0.060571428571428575,1.6321095890410957
517,['dessert'],['pastry'],0.14520547945205478,1.6321095890410957
518,['rolls/buns'],['dessert'],0.037037037037037035,0.997970573313039
519,['dessert'],['rolls/buns'],0.18356164383561643,0.997970573313039
520,['root vegetables'],['dessert'],0.05317164179104478,1.4327208137395215
521,['dessert'],['root vegetables'],0.15616438356164383,1.4327208137395215
522,['sausage'],['dessert'],0.06277056277056277,1.6913657119136571
523,['dessert'],['sausage'],0.1589041095890411,1.6913657119136571
524,['shopping bags'],['dessert'],0.0629514963880289,1.6962410054144224
525,['dessert'],['shopping bags'],0.16712328767123288,1.6962410054144224
526,['soda'],['dessert'],0.0565597667638484,1.524014537321778
527,['dessert'],['soda'],0.26575342465753427,1.524014537321778
528,['tropical fruit'],['dessert'],0.060077519379844964,1.6188011043856856
529,['dessert'],['tropical fruit'],0.16986301369863013,1.6188011043856856
530,['whole milk'],['dessert'],0.05372065260644648,1.447514022970962
531,['dessert'],['whole milk'],0.3698630136986301,1.447514022970962
532,['yogurt'],['dessert'],0.0706997084548105,1.9050181716522225
533,['dessert'],['yogurt'],0.26575342465753427,1.9050181716522225
534,['other vegetables'],['detergent'],0.03310562270099842,1.722718514626029
535,['detergent'],['other vegetables'],0.3333333333333333,1.722718514626029
536,['whole milk'],['detergent'],0.03501790688420215,1.8222281174927413
537,['detergent'],['whole milk'],0.4656084656084656,1.8222281174927413
538,['other vegetables'],['dishes'],0.031003678402522335,1.7625501565827004
539,['dishes'],['other vegetables'],0.34104046242774566,1.7625501565827004
540,['whole milk'],['dishes'],0.020692399522483088,1.1763569323908738
541,['dishes'],['whole milk'],0.30057803468208094,1.1763569323908738
542,['frankfurter'],['domestic eggs'],0.11896551724137931,1.8750414456233422
543,['domestic eggs'],['frankfurter'],0.11057692307692307,1.8750414456233422
544,['frozen vegetables'],['domestic eggs'],0.10782241014799154,1.6994125060985528
545,['domestic eggs'],['frozen vegetables'],0.08173076923076923,1.6994125060985528
546,['fruit/vegetable juice'],['domestic eggs'],0.1111111111111111,1.7512464387464386
547,['domestic eggs'],['fruit/vegetable juice'],0.1266025641025641,1.7512464387464386
548,['margarine'],['domestic eggs'],0.1423611111111111,2.2437844996438745
549,['domestic eggs'],['margarine'],0.13141025641025642,2.2437844996438745
550,['napkins'],['domestic eggs'],0.1145631067961165,1.8056540950958426
551,['domestic eggs'],['napkins'],0.09455128205128205,1.8056540950958426
552,['newspapers'],['domestic eggs'],0.08662420382165605,1.3653029560672874
553,['domestic eggs'],['newspapers'],0.10897435897435898,1.3653029560672874
554,['other vegetables'],['domestic eggs'],0.11508145034156594,1.8138238206879824
555,['domestic eggs'],['other vegetables'],0.35096153846153844,1.8138238206879824
556,['pastry'],['domestic eggs'],0.10171428571428572,1.6031410256410257
557,['domestic eggs'],['pastry'],0.14262820512820512,1.6031410256410257
558,['pip fruit'],['domestic eggs'],0.11424731182795698,1.800676781775572
559,['domestic eggs'],['pip fruit'],0.1362179487179487,1.800676781775572
560,['pork'],['domestic eggs'],0.09700176366843033,1.5288659385881607
561,['domestic eggs'],['pork'],0.08814102564102565,1.5288659385881607
562,['rolls/buns'],['domestic eggs'],0.08512990602542841,1.3417510028206545
563,['domestic eggs'],['rolls/buns'],0.2467948717948718,1.3417510028206545
564,['root vegetables'],['domestic eggs'],0.13152985074626866,2.0730706443742823
565,['domestic eggs'],['root vegetables'],0.22596153846153846,2.0730706443742823
566,['sausage'],['domestic eggs'],0.10173160173160173,1.6034139471639473
567,['domestic eggs'],['sausage'],0.15064102564102563,1.6034139471639473
568,['shopping bags'],['domestic eggs'],0.09184726522187822,1.4476247651557248
569,['domestic eggs'],['shopping bags'],0.14262820512820512,1.4476247651557248
570,['soda'],['domestic eggs'],0.07113702623906705,1.1212061747776034
571,['domestic eggs'],['soda'],0.1955128205128205,1.1212061747776034
572,['tropical fruit'],['domestic eggs'],0.10852713178294573,1.7105197773802427
573,['domestic eggs'],['tropical fruit'],0.1794871794871795,1.7105197773802427
574,['whipped/sour cream'],['domestic eggs'],0.13900709219858157,2.1909210765593743
575,['domestic eggs'],['whipped/sour cream'],0.15705128205128205,2.1909210765593743
576,['white bread'],['domestic eggs'],0.13768115942028986,2.1700227610553697
577,['domestic eggs'],['white bread'],0.09134615384615384,2.1700227610553697
578,['whole milk'],['domestic eggs'],0.11738957421408674,1.850202664095422
579,['domestic eggs'],['whole milk'],0.47275641025641024,1.850202664095422
580,['yogurt'],['domestic eggs'],0.10276967930029154,1.6197753139717426
581,['domestic eggs'],['yogurt'],0.22596153846153846,1.6197753139717426
582,['other vegetables'],['flour'],0.0325801366263794,1.873834173803751
583,['flour'],['other vegetables'],0.36257309941520466,1.873834173803751
584,['whole milk'],['flour'],0.03302825308396339,1.8996074215250287
585,['flour'],['whole milk'],0.4853801169590643,1.8996074215250287
586,['frozen vegetables'],['frankfurter'],0.10570824524312897,1.792483779252023
587,['frankfurter'],['frozen vegetables'],0.08620689655172414,1.792483779252023
588,['fruit/vegetable juice'],['frankfurter'],0.07313642756680731,1.2401668364130172
589,['frankfurter'],['fruit/vegetable juice'],0.0896551724137931,1.2401668364130172
590,['margarine'],['frankfurter'],0.109375,1.8546605603448276
591,['frankfurter'],['margarine'],0.10862068965517241,1.8546605603448276
592,['other vegetables'],['frankfurter'],0.08512874408828167,1.44351930708319
593,['frankfurter'],['other vegetables'],0.2793103448275862,1.44351930708319
594,['pastry'],['frankfurter'],0.09371428571428571,1.589103448275862
595,['frankfurter'],['pastry'],0.1413793103448276,1.589103448275862
596,['pip fruit'],['frankfurter'],0.09543010752688172,1.6181984612532445
597,['frankfurter'],['pip fruit'],0.12241379310344827,1.6181984612532445
598,['pork'],['frankfurter'],0.10229276895943562,1.7345679012345678
599,['frankfurter'],['pork'],0.1,1.7345679012345678
600,['rolls/buns'],['frankfurter'],0.1044776119402985,1.7716160576428204
601,['frankfurter'],['rolls/buns'],0.3258620689655172,1.7716160576428204
602,['root vegetables'],['frankfurter'],0.09328358208955224,1.5818000514668038
603,['frankfurter'],['root vegetables'],0.1724137931034483,1.5818000514668038
604,['sausage'],['frankfurter'],0.10714285714285714,1.8168103448275863
605,['frankfurter'],['sausage'],0.1706896551724138,1.8168103448275863
606,['shopping bags'],['frankfurter'],0.08359133126934984,1.4174495569552685
607,['frankfurter'],['shopping bags'],0.1396551724137931,1.4174495569552685
608,['soda'],['frankfurter'],0.06472303206997085,1.0975017593244194
609,['frankfurter'],['soda'],0.19137931034482758,1.0975017593244194
610,['tropical fruit'],['frankfurter'],0.09011627906976744,1.5280924218123497
611,['frankfurter'],['tropical fruit'],0.16034482758620688,1.5280924218123497
612,['whipped/sour cream'],['frankfurter'],0.08652482269503546,1.467192467595989
613,['frankfurter'],['whipped/sour cream'],0.10517241379310345,1.467192467595989
614,['white bread'],['frankfurter'],0.12318840579710146,2.0888930534732633
615,['frankfurter'],['white bread'],0.08793103448275862,2.0888930534732633
616,['whole milk'],['frankfurter'],0.08038201352964584,1.3630294880414946
617,['frankfurter'],['whole milk'],0.3482758620689655,1.3630294880414946
618,['yogurt'],['frankfurter'],0.08017492711370262,1.3595179451090782
619,['frankfurter'],['yogurt'],0.1896551724137931,1.3595179451090782
620,['other vegetables'],['frozen meals'],0.03888596952180767,1.3707652697024317
621,['frozen meals'],['other vegetables'],0.26523297491039427,1.3707652697024317
622,['soda'],['frozen meals'],0.035568513119533525,1.2538219588910833
623,['frozen meals'],['soda'],0.21863799283154123,1.2538219588910833
624,['tropical fruit'],['frozen meals'],0.05232558139534884,1.8445236309077269
625,['frozen meals'],['tropical fruit'],0.1935483870967742,1.8445236309077269
626,['whole milk'],['frozen meals'],0.038599283724631915,1.3606593384650711
627,['frozen meals'],['whole milk'],0.34767025089605735,1.3606593384650711
628,['yogurt'],['frozen meals'],0.04446064139941691,1.567277448613854
629,['frozen meals'],['yogurt'],0.21863799283154123,1.567277448613854
630,['fruit/vegetable juice'],['frozen vegetables'],0.10829817158931083,2.2518235043993067
631,['frozen vegetables'],['fruit/vegetable juice'],0.16279069767441862,2.2518235043993067
632,['margarine'],['frozen vegetables'],0.08680555555555555,1.8049315832746065
633,['frozen vegetables'],['margarine'],0.10570824524312897,1.8049315832746065
634,['other vegetables'],['frozen vegetables'],0.09196006305832895,1.912108287904155
635,['frozen vegetables'],['other vegetables'],0.3699788583509514,1.912108287904155
636,['pip fruit'],['frozen vegetables'],0.0967741935483871,2.0122075973538838
637,['frozen vegetables'],['pip fruit'],0.1522198731501057,2.0122075973538838
638,['pork'],['frozen vegetables'],0.1111111111111111,2.3103124265914965
639,['frozen vegetables'],['pork'],0.1331923890063425,2.3103124265914965
640,['rolls/buns'],['frozen vegetables'],0.055279159756771695,1.1494091674584557
641,['frozen vegetables'],['rolls/buns'],0.21141649048625794,1.1494091674584557
642,['root vegetables'],['frozen vegetables'],0.10634328358208955,2.2111758858982045
643,['frozen vegetables'],['root vegetables'],0.24101479915433405,2.2111758858982045
644,['sausage'],['frozen vegetables'],0.06385281385281386,1.3276795438529054
645,['frozen vegetables'],['sausage'],0.12473572938689217,1.3276795438529054
646,['soda'],['frozen vegetables'],0.04956268221574344,1.0305475255641368
647,['frozen vegetables'],['soda'],0.17970401691331925,1.0305475255641368
648,['tropical fruit'],['frozen vegetables'],0.08333333333333333,1.732734319943622
649,['frozen vegetables'],['tropical fruit'],0.18181818181818182,1.732734319943622
650,['whipped/sour cream'],['frozen vegetables'],0.11063829787234042,2.300481309882597
651,['frozen vegetables'],['whipped/sour cream'],0.1649048625792812,2.300481309882597
652,['whole milk'],['frozen vegetables'],0.07998408276959809,1.6630939831691272
653,['frozen vegetables'],['whole milk'],0.4249471458773784,1.6630939831691272
654,['yogurt'],['frozen vegetables'],0.08892128279883382,1.848923501747422
655,['frozen vegetables'],['yogurt'],0.25792811839323465,1.848923501747422
656,['long life bakery product'],['fruit/vegetable juice'],0.16576086956521738,2.292908793493549
657,['fruit/vegetable juice'],['long life bakery product'],0.08579465541490858,2.292908793493549
658,['margarine'],['fruit/vegetable juice'],0.10590277777777778,1.464913951398656
659,['fruit/vegetable juice'],['margarine'],0.08579465541490858,1.464913951398656
660,['napkins'],['fruit/vegetable juice'],0.13203883495145632,1.826444362514167
661,['fruit/vegetable juice'],['napkins'],0.09563994374120956,1.826444362514167
662,['newspapers'],['fruit/vegetable juice'],0.10318471337579618,1.427315971942272
663,['fruit/vegetable juice'],['newspapers'],0.11392405063291139,1.427315971942272
664,['other vegetables'],['fruit/vegetable juice'],0.10877561744613767,1.5046528798632404
665,['fruit/vegetable juice'],['other vegetables'],0.2911392405063291,1.5046528798632404
666,['pastry'],['fruit/vegetable juice'],0.096,1.327932489451477
667,['fruit/vegetable juice'],['pastry'],0.11814345991561181,1.327932489451477
668,['pip fruit'],['fruit/vegetable juice'],0.12634408602150538,1.7476710070625954
669,['fruit/vegetable juice'],['pip fruit'],0.13220815752461323,1.7476710070625954
670,['rolls/buns'],['fruit/vegetable juice'],0.07904919845218353,1.093458321768249
671,['fruit/vegetable juice'],['rolls/buns'],0.2011251758087201,1.093458321768249
672,['root vegetables'],['fruit/vegetable juice'],0.11007462686567164,1.52262159665806
673,['fruit/vegetable juice'],['root vegetables'],0.1659634317862166,1.52262159665806
674,['salty snack'],['fruit/vegetable juice'],0.1586021505376344,2.193884881206237
675,['fruit/vegetable juice'],['salty snack'],0.0829817158931083,2.193884881206237
676,['sausage'],['fruit/vegetable juice'],0.10714285714285714,1.4820675105485233
677,['fruit/vegetable juice'],['sausage'],0.13924050632911392,1.4820675105485233
678,['shopping bags'],['fruit/vegetable juice'],0.10835913312693499,1.4988918063339038
679,['fruit/vegetable juice'],['shopping bags'],0.14767932489451477,1.4988918063339038
680,['soda'],['fruit/vegetable juice'],0.1055393586005831,1.459886908349838
681,['fruit/vegetable juice'],['soda'],0.2545710267229255,1.459886908349838
682,['tropical fruit'],['fruit/vegetable juice'],0.1308139534883721,1.8095010303208714
683,['fruit/vegetable juice'],['tropical fruit'],0.189873417721519,1.8095010303208714
684,['whipped/sour cream'],['fruit/vegetable juice'],0.12624113475177304,1.7462469202302222
685,['fruit/vegetable juice'],['whipped/sour cream'],0.12517580872011252,1.7462469202302222
686,['white bread'],['fruit/vegetable juice'],0.17632850241545894,2.439086949727199
687,['fruit/vegetable juice'],['white bread'],0.10267229254571027,2.439086949727199
688,['whole milk'],['fruit/vegetable juice'],0.10425785913251094,1.4421604002366317
689,['fruit/vegetable juice'],['whole milk'],0.36849507735583686,1.4421604002366317
690,['yogurt'],['fruit/vegetable juice'],0.13411078717201166,1.8551049111627773
691,['fruit/vegetable juice'],['yogurt'],0.2587904360056259,1.8551049111627773
692,['other vegetables'],['grapes'],0.04676826064109301,2.0907538336597717
693,['grapes'],['other vegetables'],0.40454545454545454,2.0907538336597717
694,['tropical fruit'],['grapes'],0.05813953488372093,2.5991014799154333
695,['grapes'],['tropical fruit'],0.2727272727272727,2.5991014799154333
696,['whole milk'],['grapes'],0.02865101472343812,1.2808305900227905
697,['grapes'],['whole milk'],0.32727272727272727,1.2808305900227905
698,['other vegetables'],['ham'],0.047293746715712036,1.8169296833946402
699,['ham'],['other vegetables'],0.3515625,1.8169296833946402
700,['rolls/buns'],['ham'],0.037589828634604756,1.4441248618021005
701,['ham'],['rolls/buns'],0.265625,1.4441248618021005
702,['tropical fruit'],['ham'],0.05135658914728682,1.973015836967054
703,['ham'],['tropical fruit'],0.20703125,1.973015836967054
704,['white bread'],['ham'],0.12077294685990338,4.6398512983091775
705,['ham'],['white bread'],0.1953125,4.6398512983091775
706,['whole milk'],['ham'],0.04496617588539594,1.727509139972145
707,['ham'],['whole milk'],0.44140625,1.727509139972145
708,['yogurt'],['ham'],0.048104956268221574,1.848094706632653
709,['ham'],['yogurt'],0.2578125,1.848094706632653
710,['other vegetables'],['hamburger meat'],0.07146610614818708,2.149446954028807
711,['hamburger meat'],['other vegetables'],0.41590214067278286,2.149446954028807
712,['rolls/buns'],['hamburger meat'],0.046987285793255944,1.4132108739347773
713,['hamburger meat'],['rolls/buns'],0.2599388379204893,1.4132108739347773
714,['root vegetables'],['hamburger meat'],0.05690298507462686,1.7114399333607193
715,['hamburger meat'],['root vegetables'],0.18654434250764526,1.7114399333607193
716,['sausage'],['hamburger meat'],0.05519480519480519,1.660063942174034
717,['hamburger meat'],['sausage'],0.1559633027522936,1.660063942174034
718,['soda'],['hamburger meat'],0.03323615160349854,0.99962553828871
719,['hamburger meat'],['soda'],0.1743119266055046,0.99962553828871
720,['whole milk'],['hamburger meat'],0.05769996020692399,1.7354101181501453
721,['hamburger meat'],['whole milk'],0.4434250764525994,1.7354101181501453
722,['yogurt'],['hamburger meat'],0.04664723032069971,1.4029832116332772
723,['hamburger meat'],['yogurt'],0.19571865443425077,1.4029832116332772
724,['other vegetables'],['hard cheese'],0.048870204939569103,1.9943504795878098
725,['hard cheese'],['other vegetables'],0.38589211618257263,1.9943504795878098
726,['rolls/buns'],['hard cheese'],0.032061912658927584,1.3084187178446174
727,['hard cheese'],['rolls/buns'],0.24066390041493776,1.3084187178446174
728,['root vegetables'],['hard cheese'],0.051305970149253734,2.093751935344027
729,['hard cheese'],['root vegetables'],0.22821576763485477,2.093751935344027
730,['sausage'],['hard cheese'],0.05519480519480519,2.2524519049415312
731,['hard cheese'],['sausage'],0.21161825726141079,2.2524519049415312
732,['whole milk'],['hard cheese'],0.03939514524472742,1.607681549717403
733,['hard cheese'],['whole milk'],0.4107883817427386,1.607681549717403
734,['yogurt'],['hard cheese'],0.04591836734693878,1.8738885595732069
735,['hard cheese'],['yogurt'],0.26141078838174275,1.8738885595732069
736,['other vegetables'],['herbs'],0.039936941671045716,2.4548738833420916
737,['herbs'],['other vegetables'],0.475,2.4548738833420916
738,['root vegetables'],['herbs'],0.06436567164179105,3.9564773787313436
739,['herbs'],['root vegetables'],0.43125,3.9564773787313436
740,['whole milk'],['herbs'],0.030242737763629127,1.858983286908078
741,['herbs'],['whole milk'],0.475,1.858983286908078
742,['napkins'],['hygiene articles'],0.11650485436893204,3.536497662711255
743,['hygiene articles'],['napkins'],0.18518518518518517,3.536497662711255
744,['other vegetables'],['hygiene articles'],0.04939569101418812,1.499403151618951
745,['hygiene articles'],['other vegetables'],0.29012345679012347,1.499403151618951
746,['rolls/buns'],['hygiene articles'],0.032061912658927584,0.9732373796313357
747,['hygiene articles'],['rolls/buns'],0.17901234567901234,0.9732373796313357
748,['root vegetables'],['hygiene articles'],0.049440298507462684,1.5007572093237516
749,['hygiene articles'],['root vegetables'],0.16358024691358025,1.5007572093237516
750,['shopping bags'],['hygiene articles'],0.05263157894736842,1.5976283300844707
751,['hygiene articles'],['shopping bags'],0.1574074074074074,1.5976283300844707
752,['soda'],['hygiene articles'],0.0402332361516035,1.2212773998488282
753,['hygiene articles'],['soda'],0.21296296296296297,1.2212773998488282
754,['tropical fruit'],['hygiene articles'],0.06395348837209303,1.941304191788688
755,['hygiene articles'],['tropical fruit'],0.2037037037037037,1.941304191788688
756,['whole milk'],['hygiene articles'],0.05013927576601671,1.5219746208604148
757,['hygiene articles'],['whole milk'],0.3888888888888889,1.5219746208604148
758,['yogurt'],['hygiene articles'],0.052478134110787174,1.59297052154195
759,['hygiene articles'],['yogurt'],0.2222222222222222,1.59297052154195
760,['other vegetables'],['ice cream'],0.02627430373095113,1.050438118674408
761,['ice cream'],['other vegetables'],0.2032520325203252,1.050438118674408
762,['soda'],['ice cream'],0.03498542274052478,1.398705823792932
763,['ice cream'],['soda'],0.24390243902439024,1.398705823792932
764,['whole milk'],['ice cream'],0.023079984082769598,0.9227302579432479
765,['ice cream'],['whole milk'],0.23577235772357724,0.9227302579432479
766,['other vegetables'],['long life bakery product'],0.055176037834997374,1.474609598117389
767,['long life bakery product'],['other vegetables'],0.28532608695652173,1.474609598117389
768,['pastry'],['long life bakery product'],0.06628571428571428,1.7715217391304345
769,['long life bakery product'],['pastry'],0.15760869565217392,1.7715217391304345
770,['rolls/buns'],['long life bakery product'],0.04311774461028192,1.152345158266638
771,['long life bakery product'],['rolls/buns'],0.21195652173913043,1.152345158266638
772,['root vegetables'],['long life bakery product'],0.048507462686567165,1.2963883030499674
773,['long life bakery product'],['root vegetables'],0.14130434782608695,1.2963883030499674
774,['sausage'],['long life bakery product'],0.05735930735930736,1.5329586627140974
775,['long life bakery product'],['sausage'],0.14402173913043478,1.5329586627140974
776,['shopping bags'],['long life bakery product'],0.054695562435500514,1.4617686319379009
777,['long life bakery product'],['shopping bags'],0.14402173913043478,1.4617686319379009
778,['soda'],['long life bakery product'],0.043731778425655975,1.1687555456965395
779,['long life bakery product'],['soda'],0.20380434782608695,1.1687555456965395
780,['tropical fruit'],['long life bakery product'],0.060077519379844964,1.6056043562521065
781,['long life bakery product'],['tropical fruit'],0.16847826086956522,1.6056043562521065
782,['whipped/sour cream'],['long life bakery product'],0.08085106382978724,2.1607886216466237
783,['long life bakery product'],['whipped/sour cream'],0.15489130434782608,2.1607886216466237
784,['whole milk'],['long life bakery product'],0.052924791086350974,1.4144438052561463
785,['long life bakery product'],['whole milk'],0.36141304347826086,1.4144438052561463
786,['yogurt'],['long life bakery product'],0.06268221574344024,1.67521628216504
787,['long life bakery product'],['yogurt'],0.23369565217391305,1.67521628216504
788,['newspapers'],['margarine'],0.08917197452229299,1.5225805024769992
789,['margarine'],['newspapers'],0.12152777777777778,1.5225805024769992
790,['other vegetables'],['margarine'],0.10194429847609038,1.7406634991533834
791,['margarine'],['other vegetables'],0.3368055555555556,1.7406634991533834
792,['pastry'],['margarine'],0.07657142857142857,1.3074305555555554
793,['margarine'],['pastry'],0.11631944444444445,1.3074305555555554
794,['pip fruit'],['margarine'],0.11290322580645161,1.9277833781362008
795,['margarine'],['pip fruit'],0.14583333333333334,1.9277833781362008
796,['pork'],['margarine'],0.1111111111111111,1.8971836419753085
797,['margarine'],['pork'],0.109375,1.8971836419753085
798,['rolls/buns'],['margarine'],0.08015478164731896,1.3686150651065658
799,['margarine'],['rolls/buns'],0.2517361111111111,1.3686150651065658
800,['root vegetables'],['margarine'],0.10167910447761194,1.7361354037106138
801,['margarine'],['root vegetables'],0.1892361111111111,1.7361354037106138
802,['sausage'],['margarine'],0.07575757575757576,1.2935343013468013
803,['margarine'],['sausage'],0.12152777777777778,1.2935343013468013
804,['shopping bags'],['margarine'],0.05779153766769866,0.98677043916982
805,['margarine'],['shopping bags'],0.09722222222222222,0.98677043916982
806,['soda'],['margarine'],0.05830903790087463,0.9956065759637187
807,['margarine'],['soda'],0.1736111111111111,0.9956065759637187
